"","data","estacao","umidade","pressao","temperatura","vento","solar","MP10","area"
"584","2020-6","PG",91.9224576271186,1018.95257062147,24.5621751412429,NA,137.828644067797,40.2832861189802,83.6138586805393
"585","2020-7","PG",78.06,1010.18666666667,27.4433333333333,NA,0,32.6666666666667,83.6080080544868
"586","2021-12","PG",81.9535806451613,1011.80741935484,24.7851935483871,1.6826402640264,55.0715161290323,23.599348534202,83.5085474115954
"587","2021-3","PG",96.6736363636364,1016.28727272727,25.6754545454545,NA,11.3181818181818,31.8,83.5612030460673
"588","2022-1","PG",91.02,1009.82,24.275,0.97,1,52.5,83.502696785543
"589","2011-1","SC",81.7775571177504,1008.66207381371,31.9021616871705,0.832478031634446,67.0410017574692,30.6560846560847,19.0183769302399
"590","2011-10","SC",82.2258703071672,1013.63500857633,26.3122184300341,0.901732418524871,64.09756432247,36.7540172413793,19.0340068797684
"591","2011-11","SC",82.0367161716172,1013.59028052805,26.0541584158416,0.877277227722772,69.8001485148515,27.7195767195767,19.0357435408272
"592","2011-12","SC",84.4594173228346,1010.72579527559,28.7007086614173,0.923275590551181,78.6817795275591,30.9328,19.0374802018859
"593","2011-2","SC",75.1649260042283,1010.86010570825,32.2340169133192,0.938076109936575,50.2391543340381,41.292914893617,19.0201135912986
"594","2011-3","SC",87.6160675883256,1012.0693990755,29.3854838709677,0.903348765432099,86.800524691358,26.1365777080063,19.0218502523574
"595","2011-4","SC",85.6205140961857,1014.31814262023,29.3871144278607,0.856865671641791,65.8639800995025,33.4873524451939,19.0235869134161
"596","2011-5","SC",85.8195994065282,1017.03841246291,24.919703264095,0.735563798219585,65.3798961424332,33.801381872214,19.0253235744748
"597","2011-6","SC",82.2658785942492,1017.7168370607,23.5549361022364,0.752316293929712,86.0100641025641,44.6148867313916,19.0270602355335
"598","2011-7","SC",82.5614154411765,1018.40827205882,23.5190625,0.732564575645756,68.1278597785978,50.4924528301887,19.0287968965923
"599","2011-8","SC",79.4555148342059,1017.82594982079,24.9582897033159,0.887748691099476,72.6762587412587,44.0612862318841,19.030533557651
"600","2011-9","SC",76.8641725352113,1020.32751798561,24.0304401408451,0.965755395683453,65.4412477396022,38.2191681415929,19.0322702187097
"601","2012-1","SC",85.7713430420712,1011.9261525974,28.9331553398058,0.795739837398374,69.4676136363636,24.224702970297,19.0392168629446
"602","2012-10","SC",78.913665480427,1013.91546112116,28.0829715302491,0.9075226039783,66.6532007233273,32.3781818181818,19.0548468124731
"603","2012-11","SC",88.2073913043478,1012.22035483871,26.9854428341385,0.8485,73.8692741935484,25.6898839137645,19.0565834735319
"604","2012-12","SC",83.3776908396947,1010.08259541985,31.7182442748092,0.877423664122137,63.4770610687023,38.2294455066922,19.0583201345906
"605","2012-2","SC",77.1835490605428,1011.98901260504,31.3231315240083,0.8024,46.8454736842105,34.6380753138075,19.0409535240033
"606","2012-3","SC",83.1409784411277,1013.52399253731,29.8594859038143,0.880167910447761,60.4510820895522,28.9191919191919,19.0426901850621
"607","2012-4","SC",86.7129526916803,1013.443136289,28.7905872756933,0.79297697368421,62.3500164203612,30.4757929883139,19.0444268461208
"608","2012-5","SC",86.1123846153846,1018.21481538462,25.2214307692308,0.669446153846154,71.3155230769231,32.0765625,19.0461635071795
"609","2012-6","SC",87.708085106383,1017.64428571429,26.0117021276596,0.672218844984802,71.5581762917933,39.7684049079755,19.0479001682382
"610","2012-7","SC",83.1786858974359,1018.44673076923,24.7230288461538,0.680288461538462,62.2834615384615,43.4386252045826,19.049636829297
"611","2012-8","SC",80.8744249201278,1022.24936102236,25.153338658147,0.762747603833866,68.9228115015975,32.6237942122186,19.0513734903557
"612","2012-9","SC",79.2444846292948,1018.33575591985,25.3577757685353,0.836629834254144,68.9630054644809,40.4350282485876,19.0531101514144
"613","2013-1","SC",89.3018858954041,1012.4789047619,29.1127892234548,0.91384126984127,78.725380952381,26.6818181818182,19.0600567956493
"614","2013-10","SC",81.7486156351791,1015.13247135843,26.8361889250814,0.916170212765957,74.9191653027823,31.8519736842105,19.0756867451778
"615","2013-11","SC",82.3686724137931,1013.41887931034,26.8039827586207,0.840965517241379,67.9203620689655,23.9808362369338,19.0774234062366
"616","2013-12","SC",76.4343066884176,1009.71737357259,26.2204893964111,0.822300163132137,88.9768515497553,24.7194719471947,19.0791600672953
"617","2013-2","SC",83.95,1011.70602739726,31.54822265625,0.853776908023483,61.8081409001957,36.9390962671906,19.061793456708
"618","2013-3","SC",90.027525987526,1014.16745454545,28.8934511434511,0.788204545454545,74.5251363636364,29.0434782608696,19.0635301177668
"619","2013-4","SC",85.296359375,1015.42461658842,27.58396875,0.772206572769953,79.6101095461659,32.998427672956,19.0652667788255
"620","2013-5","SC",85.0995698924731,1016.32331768388,25.9325652841782,0.728528951486698,71.2371674491393,38.2794117647059,19.0670034398842
"621","2013-6","SC",86.6563829787234,1017.22154198473,26.0795744680851,0.679099236641221,77.4001832061069,38.6057739938081,19.0687401009429
"622","2013-7","SC",86.0786018237082,1019.93572298326,23.4598024316109,0.734307458143075,74.1719330289193,33.9541139240506,19.0704767620017
"623","2013-8","SC",82.142332761578,1018.80787564767,24.4082675814751,0.832262521588946,76.6456994818653,42.506993006993,19.0722134230604
"624","2013-9","SC",80.8874426229508,1017.09279801324,26.3155081967213,0.835099337748344,76.8571523178808,35.7178217821782,19.0739500841191
